_id,serverid,latitude,longitude,accuracy,speed,calc_speed,corrected_speed,calc_state,timestamp,processedResult,isSynced,altitude,bearing
5649,-1,22.2688196,73.2002347,10,8.289999961853027,8.4427490234375,-1,,1526788929000,-1,0,-43,114
5650,-1,22.2687543,73.2003802,10,8.550000190734863,8.324230194091797,-1,,1526788931000,-1,0,-42,112
5651,-1,22.2687237,73.2004616,10,8.869999885559082,9.048049926757812,-1,,1526788932000,-1,0,-42,113
5652,-1,22.2686525,73.2006286,10,9.630000114440918,9.465965270996094,-1,,1526788934000,-1,0,-41,115
5653,-1,22.2686079,73.2007015,10,9.979999542236328,8.991358757019043,-1,,1526788935000,-1,0,-39,115
5654,-1,22.2685342,73.2008824,10,10.489999771118164,10.176319122314453,-1,,1526788937000,-1,0,-38,114
5655,-1,22.268494,73.2009787,10,10.8100004196167,10.877857208251953,-1,,1526788938000,-1,0,-38,114
5656,-1,22.2684141,73.2011732,10,10.649999618530273,10.956066131591797,-1,,1526788940000,-1,0,-39,114
5657,-1,22.2683775,73.2012609,10,10.4399995803833,9.905973434448242,-1,,1526788941000,-1,0,-38,113
5658,-1,22.2683038,73.2014462,10,10.039999961853027,10.384450912475586,-1,,1526788943000,-1,0,-38,113
5659,-1,22.2682685,73.2015384,10,10.079999923706055,10.275308609008789,-1,,1526788944000,-1,0,-38,113
5660,-1,22.2681966,73.2017144,10,9.579999923706055,9.905057907104492,-1,,1526788946000,-1,0,-39,114
5661,-1,22.2681483,73.2017778,10,9.539999961853027,8.44421672821045,-1,,1526788947000,-1,0,-41,113
5662,-1,22.268086,73.2019268,10,9.25,8.417673110961914,-1,,1526788949000,-1,0,-41,112
5663,-1,22.2680565,73.2020078,10,8.949999809265137,8.964774131774902,-1,,1526788950000,-1,0,-40,113
5664,-1,22.2679903,73.2021541,10,7.650000095367432,8.383088111877441,-1,,1526788952000,-1,0,-38,115
5665,-1,22.2679675,73.2022172,10,6.670000076293945,6.976400375366211,-1,,1526788953000,-1,0,-38,120
5666,-1,22.267909,73.2023101,10,5.260000228881836,5.780200481414795,-1,,1526788955000,-1,0,-38,134
5667,-1,22.2678623,73.2023456,10,3.9200000762939453,3.167391777038574,-1,,1526788957000,-1,0,-39,155
5668,-1,22.2678138,73.2023696,10,4.519999980926514,5.912870407104492,-1,,1526788958000,-1,0,-38,149
5669,-1,22.2677403,73.2024081,10,4.389999866485596,4.527363300323486,-1,,1526788960000,-1,0,-38,172
5670,-1,22.267686,73.2024019,10,5.210000038146973,6.046711444854736,-1,,1526788961000,-1,0,-37,184
5671,-1,22.2676308,73.2023934,10,6.230000019073486,6.174973487854004,-1,,1526788962000,-1,0,-37,191
5672,-1,22.2675058,73.2023652,10,7.239999771118164,7.071800231933594,-1,,1526788964000,-1,0,-37,191
5673,-1,22.2674312,73.2023476,10,8.069999694824219,8.457571983337402,-1,,1526788965000,-1,0,-37,195
5674,-1,22.2673592,73.2023287,10,8.510000228881836,8.207362174987793,-1,,1526788966000,-1,0,-37,193
5675,-1,22.2672175,73.2022722,10,8.420000076293945,8.368367195129395,-1,,1526788968000,-1,0,-38,195
5676,-1,22.267076,73.2022385,10,8.899999618530273,8.024604797363281,-1,,1526788970000,-1,0,-39,196
5677,-1,22.2670008,73.2022109,10,8.850000381469727,8.799671173095703,-1,,1526788971000,-1,0,-39,197
5678,-1,22.2669256,73.2021828,10,8.789999961853027,8.816465377807617,-1,,1526788972000,-1,0,-39,206
5679,-1,22.2668443,73.2021523,10,8.720000267028809,9.535722732543945,-1,,1526788973000,-1,0,-39,198
5680,-1,22.2667662,73.2021262,10,8.829999923706055,9.057034492492676,-1,,1526788974000,-1,0,-39,198
5681,-1,22.2666028,73.2020707,10,9.529999732971191,9.488300323486328,-1,,1526788976000,-1,0,-40,195
5682,-1,22.2665102,73.2020575,10,10.649999618530273,10.343819618225098,-1,,1526788977000,-1,0,-41,194
5683,-1,22.2664158,73.2020336,10,10.40999984741211,10.739601135253906,-1,,1526788978000,-1,0,-42,197
5684,-1,22.2663347,73.2020031,10,10.579999923706055,9.514820098876953,-1,,1526788979000,-1,0,-42,199
5685,-1,22.2661462,73.2019335,10,11.09000015258789,11.035805702209473,-1,,1526788981000,-1,0,-43,198
5686,-1,22.2660481,73.2019025,10,10.949999809265137,11.323136329650879,-1,,1526788982000,-1,0,-44,198
5687,-1,22.2658721,73.2018363,10,10.279999732971191,10.324517250061035,-1,,1526788984000,-1,0,-43,197
5688,-1,22.2657074,73.2017948,10,9.020000457763672,9.36637020111084,-1,,1526788986000,-1,0,-43,192
5689,-1,22.2656254,73.2017891,10,7.800000190734863,9.099163055419922,-1,,1526788987000,-1,0,-44,189
5690,-1,22.2655262,73.2017644,10,5.579999923706055,5.637972354888916,-1,,1526788989000,-1,0,-43,192
5691,-1,22.2654292,73.2017417,10,5.460000038146973,5.496523857116699,-1,,1526788991000,-1,0,-43,191
5692,-1,22.2654315,73.2017353,10,2.7899999618530273,0.7071011066436768,-1,,1526788992000,-1,0,-43,196
5693,-1,22.2654129,73.201738,10,2.109999895095825,1.0391825437545776,-1,,1526788994000,-1,0,-43,186
5694,-1,22.2654061,73.2017504,10,0.38999998569488525,0.7416901588439941,-1,,1526788996000,-1,0,-43,112
5695,-1,22.2654045,73.2017437,10,0,0.3564639091491699,-1,,1526788998000,-1,0,-43,0
5696,-1,22.2654042,73.2017403,10,0,0.35200533270835876,-1,,1526788999000,-1,0,-43,0
5697,-1,22.2654044,73.2017371,10,0,0.3305632174015045,-1,,1526789000000,-1,0,-42,0
5698,-1,22.2654052,73.2017326,10,0,0.23609714210033417,-1,,1526789002000,-1,0,-42,0
5699,-1,22.2654053,73.2017311,10,0,0.15499940514564514,-1,,1526789003000,-1,0,-42,0
5700,-1,22.2654048,73.2017292,10,0,0.20350734889507294,-1,,1526789004000,-1,0,-42,0
5701,-1,22.2654053,73.2017252,10,0,0.20798838138580322,-1,,1526789006000,-1,0,-41,0
5702,-1,22.2654067,73.2017231,10,0,0.1331181824207306,-1,,1526789008000,-1,0,-41,0
5703,-1,22.2654064,73.2017232,10,0,0.03478233888745308,-1,,1526789009000,-1,0,-41,0
5704,-1,22.2654061,73.201723,10,0,0.03909612447023392,-1,,1526789010000,-1,0,-41,0
5705,-1,22.265405,73.2017233,10,0,0.06283529102802277,-1,,1526789012000,-1,0,-41,0
5706,-1,22.265405,73.2017242,10,0,0.04638100415468216,-1,,1526789014000,-1,0,-41,0
