_id,serverid,eventname,timestamp_current,timestamp_prev,latitude_current,longitude_current,latitude_prev,longitude_prev,altitude_current,altitude_prev,speed_current,speed_prev,accuracy_current,accuracy_prev,bearing_current,bearing_prev,isSynced
28,-1,Running,1526114291000,1526114278000,22.273935,73.1827638,22.2758443,73.1829592,-28.0651731303761,-31.5092636650004,15.7735290527344,15.5041465759277,10.0,10.0,184.0,182.0,-1
29,-1,Deaccelerate,1526114296000,1526114291000,22.2733822,73.1827675,22.273935,73.1827638,-30.6542505992733,-28.0651731303761,9.38344764709473,15.7735290527344,10.0,10.0,178.0,184.0,-1
30,-1,Accelerate,1526114312000,1526114296000,22.2713568,73.1825019,22.2733822,73.1827675,-30.4911507670182,-30.6542505992733,19.7544975280762,9.38344764709473,10.0,10.0,186.0,178.0,-1
31,-1,Running,1526114319000,1526114312000,22.2701247,73.1823342,22.2713568,73.1825019,-30.5457901591921,-30.4911507670182,18.788143157959,19.7544975280762,10.0,10.0,186.0,186.0,-1
32,-1,Deaccelerate,1526114327000,1526114319000,22.2694797,73.1822546,22.2701247,73.1823342,-30.5594696405714,-30.5457901591921,1.87887072563171,18.788143157959,10.0,10.0,182.0,186.0,-1
33,-1,Running,1526114328000,1526114327000,22.2694642,73.1822517,22.2694797,73.1822546,-30.4547001751947,-30.5594696405714,2.35322380065918,1.87887072563171,10.0,10.0,184.0,182.0,-1
34,-1,Accelerate,1526114335000,1526114328000,22.2690496,73.1821787,22.2694642,73.1822517,-28.3073708730645,-30.4547001751947,10.3389511108398,2.35322380065918,10.0,10.0,188.0,184.0,-1
35,-1,Running,1526114338000,1526114335000,22.2687723,73.1821424,22.2690496,73.1821787,-28.5922925085003,-28.3073708730645,11.0576753616333,10.3389511108398,10.0,10.0,188.0,188.0,-1
36,-1,Accelerate,1526114341000,1526114338000,22.2684443,73.1820956,22.2687723,73.1821424,-28.0303311371377,-28.5922925085003,13.480318069458,11.0576753616333,10.0,10.0,188.0,188.0,-1
37,-1,Running,1526114343000,1526114341000,22.2682039,73.1820587,22.2684443,73.1820956,-27.7395564330163,-28.0303311371377,13.4112529754639,13.480318069458,10.0,10.0,188.0,188.0,-1
38,-1,Deaccelerate,1526114347000,1526114343000,22.2677545,73.1819917,22.2682039,73.1820587,-28.3990999507068,-27.7395564330163,12.00341796875,13.4112529754639,10.0,10.0,187.0,188.0,-1
39,-1,Running,1526114349000,1526114347000,22.2675362,73.1819566,22.2677545,73.1819917,-28.6822082613098,-28.3990999507068,12.5976810455322,12.00341796875,10.0,10.0,187.0,187.0,-1
40,-1,Accelerate,1526114351000,1526114349000,22.2672894,73.181922,22.2675362,73.1819566,-28.2912016870309,-28.6822082613098,14.0302391052246,12.5976810455322,10.0,10.0,186.0,187.0,-1
41,-1,Running,1526114363000,1526114351000,22.2656421,73.1817036,22.2672894,73.181922,-27.5203877981994,-28.2912016870309,16.0515651702881,14.0302391052246,10.0,10.0,186.0,186.0,-1
42,-1,Deaccelerate,1526114373000,1526114363000,22.2649386,73.1816534,22.2656421,73.1817036,-27.2765685886258,-27.5203877981994,3.52504110336304,16.0515651702881,10.0,10.0,179.0,186.0,-1
43,-1,Accelerate,1526114378000,1526114373000,22.2646375,73.1816149,22.2649386,73.1816534,-28.1829870270993,-27.2765685886258,7.7382984161377,3.52504110336304,10.0,10.0,188.0,179.0,-1
44,-1,Running,1526114381000,1526114378000,22.2644458,73.1815604,22.2646375,73.1816149,-29.7766198006227,-28.1829870270993,7.53758382797241,7.7382984161377,10.0,10.0,193.0,188.0,-1
45,-1,Deaccelerate,1526114386000,1526114381000,22.2641925,73.1814833,22.2644458,73.1815604,-32.0888141947162,-29.7766198006227,3.29790711402893,7.53758382797241,10.0,10.0,197.0,193.0,-1
46,-1,Running,1526114387000,1526114386000,22.264134,73.1814654,22.2641925,73.1814833,-32.0768592980166,-32.0888141947162,4.03007459640503,3.29790711402893,10.0,10.0,194.0,197.0,-1
47,-1,Accelerate,1526114389000,1526114387000,22.2640444,73.181448,22.264134,73.1814654,-31.6051989304085,-32.0768592980166,6.3033013343811,4.03007459640503,10.0,10.0,192.0,194.0,-1
48,-1,Deaccelerate,1526114394000,1526114389000,22.2638637,73.181414,22.2640444,73.181448,-31.3491555615381,-31.6051989304085,3.52594494819641,6.3033013343811,10.0,10.0,187.0,192.0,-1
49,-1,Running,1526114395000,1526114394000,22.2638384,73.1814111,22.2638637,73.181414,-31.3885856419666,-31.3491555615381,3.9505033493042,3.52594494819641,10.0,10.0,186.0,187.0,-1
50,-1,Accelerate,1526114402000,1526114395000,22.2631998,73.1813024,22.2638384,73.1814111,-30.4927348161509,-31.3885856419666,14.5032796859741,3.9505033493042,10.0,10.0,190.0,186.0,-1
51,-1,Turn,1526114405000,1526114403302,22.2628018,73.181221,22.2630725,73.1812773,-29.6866326071717,-30.2069461151314,15.1816892623901,0.0,10.0,12.8690004348755,189.0,0.0,-1
52,-1,Running,1526114408000,1526114405000,22.262403,73.1811463,22.2628018,73.181221,-29.3577349984453,-29.6866326071717,14.5853900909424,15.1816892623901,10.0,10.0,190.0,189.0,-1
53,-1,Deaccelerate,1526114414000,1526114408000,22.26181,73.1810182,22.262403,73.1811463,-28.3018487536949,-29.3577349984453,5.13275098800659,14.5853900909424,10.0,10.0,192.0,190.0,-1
54,-1,Turn,1526114419000,1526114415000,22.2619116,73.1809428,22.2617761,73.1809898,-26.5445901987171,-27.9356796953137,7.76688528060913,4.30173778533936,10.0,10.0,6.0,217.0,-1
55,-1,Accelerate,1526114422000,1526114419000,22.2621618,73.1809801,22.2619116,73.1809428,-26.2710555915169,-26.5445901987171,9.58832454681396,7.76688528060913,10.0,10.0,8.0,6.0,-1
56,-1,Deaccelerate,1526114423183,1526114422000,22.2622535,73.1809982,22.2621618,73.1809801,-26.3938052484451,-26.2710555915169,0.0,9.58832454681396,12.039999961853,10.0,0.0,8.0,-1
57,-1,Accelerate,1526114428000,1526114423183,22.2627891,73.1810991,22.2622535,73.1809982,-27.1230206162121,-26.3938052484451,13.1367883682251,0.0,10.0,12.039999961853,10.0,0.0,-1
58,-1,Running,1526114433000,1526114428000,22.2633493,73.1812128,22.2627891,73.1810991,-27.9225603624298,-27.1230206162121,11.7623062133789,13.1367883682251,10.0,10.0,9.0,10.0,-1
59,-1,Deaccelerate,1526114436000,1526114433000,22.2635938,73.1812465,22.2633493,73.1812128,-27.802383803281,-27.9225603624298,5.1060528755188,11.7623062133789,10.0,10.0,5.0,9.0,-1
60,-1,Turn,1526114438000,1526114438000,22.2636326,73.1811971,22.2636326,73.1811971,-27.5779555512637,-27.5779555512637,4.48590898513794,4.48590898513794,10.0,10.0,280.0,280.0,-1
61,-1,Running,1526114441000,1526114438000,22.2636526,73.1810662,22.2636326,73.1811971,-27.0038907776593,-27.5779555512637,5.34950876235962,4.48590898513794,10.0,10.0,275.0,280.0,-1
62,-1,Accelerate,1526114443000,1526114441000,22.2636546,73.1809131,22.2636526,73.1810662,-27.4702507566794,-27.0038907776593,7.68102407455444,5.34950876235962,10.0,10.0,270.0,275.0,-1
63,-1,Running,1526114450000,1526114443000,22.2636337,73.1803959,22.2636546,73.1809131,-29.9208999772689,-27.4702507566794,7.03285646438599,7.68102407455444,10.0,10.0,267.0,270.0,-1
64,-1,Deaccelerate,1526114452000,1526114450000,22.2636203,73.1802777,22.2636337,73.1803959,-30.283507799361,-29.9208999772689,4.7316746711731,7.03285646438599,10.0,10.0,265.0,267.0,-1
65,-1,Accelerate,1526114457000,1526114452000,22.2636179,73.1800048,22.2636203,73.1802777,-34.238161515681,-30.283507799361,7.21653032302856,4.7316746711731,10.0,10.0,268.0,265.0,-1
66,-1,Running,1526114462000,1526114457000,22.2635914,73.1796574,22.2636179,73.1800048,-36.0885602426286,-34.238161515681,6.75998115539551,7.21653032302856,10.0,10.0,266.0,268.0,-1
67,-1,Turn,1526114465000,1526114463222,22.2635864,73.1794619,22.2635903,73.1795909,-35.7901023887879,-36.0497169241092,6.89927768707275,0.0,10.0,11.3090000152588,264.0,0.0,-1
68,-1,Running,1526114469000,1526114465000,22.2635413,73.1792333,22.2635864,73.1794619,-34.6635398018194,-35.7901023887879,5.48720741271973,6.89927768707275,10.0,10.0,252.0,264.0,-1
69,-1,Turn,1526114475000,1526114470000,22.2634311,73.1791339,22.2635144,73.1791978,-34.8188326318987,-34.5918725368389,3.3261194229126,4.3553032875061,10.0,10.0,265.0,232.0,-1
70,-1,Running,1526114477000,1526114475000,22.2634064,73.1790881,22.2634311,73.1791339,-34.8350354416495,-34.8188326318987,2.88372278213501,3.3261194229126,10.0,10.0,272.0,265.0,-1
71,-1,Deaccelerate,1526114479000,1526114477000,22.2633951,73.1790607,22.2634064,73.1790881,-34.8943892678513,-34.8350354416495,0.0,2.88372278213501,10.0,10.0,272.0,272.0,-1
72,-1,Stopped,1526114594266,1526114479000,22.2633573,73.1790761,22.2633951,73.1790607,-2.9083948535932,-34.8943892678513,0.882216215133667,0.0,22.3439998626709,10.0,108.0,272.0,-1
73,-1,Deaccelerate,1526114596754,1526114594266,22.2634625,73.179122,22.2633573,73.1790761,-13.0346487232918,-2.9083948535932,0.0,0.882216215133667,13.3170003890991,22.3439998626709,0.0,108.0,-1
74,-1,Stopped,1526114607000,1526114596754,22.2634743,73.1791288,22.2634625,73.179122,-29.5579574705239,-13.0346487232918,0.0,0.0,10.0,13.3170003890991,0.0,0.0,-1
